epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,train/angle_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,val/angle_loss,lr/pg0,lr/pg1,lr/pg2
1,16.8494,2.26233,2.28155,3.65932,0.05448,0,0,0,0,0,0,0,0,0.000642857,0.000642857,0.000642857
2,32.5242,2.04829,1.76483,2.54284,0.05238,0,0,0,0,0,0,0,0,0.00129017,0.00129017,0.00129017
3,48.1151,2.00147,1.68717,2.41637,0.05372,0,0,0,0,0,0,0,0,0.00191779,0.00191779,0.00191779
4,63.7868,1.97469,1.73973,2.33608,0.05357,0,0,0,0,0,0,0,0,0.00191134,0.00191134,0.00191134
5,79.4289,1.88602,1.71566,2.30241,0.04555,0,0,0,0,0,0,0,0,0.00188179,0.00188179,0.00188179
6,95.2109,1.87867,1.73942,2.22258,0.05256,0,0,0,0,0,0,0,0,0.00185224,0.00185224,0.00185224
7,110.943,1.875,1.71269,2.17591,0.04911,0,0,0,0,0,0,0,0,0.00182269,0.00182269,0.00182269
8,126.828,1.80122,1.63527,2.1201,0.04855,0,0,0,0,0,0,0,0,0.00179313,0.00179313,0.00179313
9,142.676,1.86202,1.75787,2.18333,0.0486,0,0,0,0,0,0,0,0,0.00176358,0.00176358,0.00176358
10,158.466,1.85088,1.65733,2.02431,0.05697,0,0,0,0,0,0,0,0,0.00173403,0.00173403,0.00173403
11,174.245,1.77999,1.63598,2.04025,0.04614,0,0,0,0,0,0,0,0,0.00170448,0.00170448,0.00170448
12,190.021,1.77079,1.63653,2.06035,0.0423,0,0,0,0,0,0,0,0,0.00167493,0.00167493,0.00167493
13,205.83,1.73538,1.57246,1.98385,0.04122,0,0,0,0,0,0,0,0,0.00164537,0.00164537,0.00164537
14,221.72,1.68533,1.56126,1.94828,0.04178,0,0,0,0,0,0,0,0,0.00161582,0.00161582,0.00161582
15,237.598,1.6919,1.53785,1.91008,0.04331,0,0,0,0,0,0,0,0,0.00158627,0.00158627,0.00158627
16,253.419,1.66808,1.49478,1.92651,0.03814,0,0,0,0,0,0,0,0,0.00155672,0.00155672,0.00155672
17,269.3,1.67517,1.52204,1.93489,0.04078,0,0,0,0,0,0,0,0,0.00152716,0.00152716,0.00152716
18,285.166,1.66399,1.53207,1.9205,0.03889,0,0,0,0,0,0,0,0,0.00149761,0.00149761,0.00149761
19,301.073,1.69238,1.54291,1.94588,0.03884,0,0,0,0,0,0,0,0,0.00146806,0.00146806,0.00146806
20,316.956,1.63274,1.45025,1.86514,0.03548,0,0,0,0,0,0,0,0,0.00143851,0.00143851,0.00143851
21,332.819,1.6132,1.45025,1.85559,0.03599,0,0,0,0,0,0,0,0,0.00140896,0.00140896,0.00140896
22,348.735,1.58982,1.44328,1.86108,0.03223,0,0,0,0,0,0,0,0,0.0013794,0.0013794,0.0013794
23,364.653,1.58585,1.41937,1.83189,0.03539,0,0,0,0,0,0,0,0,0.00134985,0.00134985,0.00134985
24,380.537,1.55235,1.38473,1.8347,0.03028,0,0,0,0,0,0,0,0,0.0013203,0.0013203,0.0013203
25,396.367,1.5933,1.39682,1.83755,0.03589,0,0,0,0,0,0,0,0,0.00129075,0.00129075,0.00129075
26,412.31,1.59473,1.38153,1.85484,0.03642,0,0,0,0,0,0,0,0,0.00126119,0.00126119,0.00126119
27,428.249,1.57498,1.34025,1.8068,0.03565,0,0,0,0,0,0,0,0,0.00123164,0.00123164,0.00123164
28,444.164,1.57393,1.41377,1.84317,0.0382,0,0,0,0,0,0,0,0,0.00120209,0.00120209,0.00120209
29,460.2,1.58833,1.39618,1.80983,0.03638,0,0,0,0,0,0,0,0,0.00117254,0.00117254,0.00117254
30,476.221,1.54389,1.36195,1.77829,0.03363,0,0,0,0,0,0,0,0,0.00114299,0.00114299,0.00114299
31,492.281,1.46527,1.29211,1.75519,0.03093,0,0,0,0,0,0,0,0,0.00111343,0.00111343,0.00111343
32,508.234,1.49476,1.2909,1.76844,0.02846,0,0,0,0,0,0,0,0,0.00108388,0.00108388,0.00108388
33,524.202,1.49848,1.27405,1.75261,0.03287,0,0,0,0,0,0,0,0,0.00105433,0.00105433,0.00105433
34,540.156,1.47594,1.26519,1.75852,0.02922,0,0,0,0,0,0,0,0,0.00102478,0.00102478,0.00102478
35,556.232,1.47407,1.2389,1.74637,0.03079,0,0,0,0,0,0,0,0,0.000995224,0.000995224,0.000995224
36,572.264,1.47579,1.18989,1.762,0.03025,0,0,0,0,0,0,0,0,0.000965672,0.000965672,0.000965672
37,588.245,1.44237,1.21249,1.73788,0.02786,0,0,0,0,0,0,0,0,0.000936119,0.000936119,0.000936119
38,604.205,1.42157,1.24104,1.7336,0.03148,0,0,0,0,0,0,0,0,0.000906567,0.000906567,0.000906567
39,620.211,1.41673,1.17422,1.71838,0.02922,0,0,0,0,0,0,0,0,0.000877015,0.000877015,0.000877015
40,636.143,1.40963,1.16166,1.68252,0.02705,0,0,0,0,0,0,0,0,0.000847463,0.000847463,0.000847463
41,652.095,1.38751,1.13287,1.69628,0.02796,0,0,0,0,0,0,0,0,0.00081791,0.00081791,0.00081791
42,668.112,1.39464,1.12684,1.69236,0.03097,0,0,0,0,0,0,0,0,0.000788358,0.000788358,0.000788358
43,684.121,1.40535,1.16309,1.67305,0.03102,0,0,0,0,0,0,0,0,0.000758806,0.000758806,0.000758806
44,700.196,1.36102,1.1311,1.65,0.02703,0,0,0,0,0,0,0,0,0.000729254,0.000729254,0.000729254
45,716.183,1.3556,1.10895,1.64104,0.02348,0,0,0,0,0,0,0,0,0.000699701,0.000699701,0.000699701
46,732.281,1.3542,1.11986,1.65393,0.0255,0,0,0,0,0,0,0,0,0.000670149,0.000670149,0.000670149
47,748.236,1.33831,1.05743,1.64717,0.02187,0,0,0,0,0,0,0,0,0.000640597,0.000640597,0.000640597
48,764.248,1.32526,1.01539,1.61254,0.02291,0,0,0,0,0,0,0,0,0.000611045,0.000611045,0.000611045
49,780.268,1.29497,1.00163,1.61841,0.02266,0,0,0,0,0,0,0,0,0.000581493,0.000581493,0.000581493
50,796.189,1.29122,0.99511,1.58326,0.02337,0,0,0,0,0,0,0,0,0.00055194,0.00055194,0.00055194
51,812.152,1.30256,1.00531,1.60782,0.02264,0,0,0,0,0,0,0,0,0.000522388,0.000522388,0.000522388
52,828.099,1.27567,0.98679,1.56993,0.02509,0,0,0,0,0,0,0,0,0.000492836,0.000492836,0.000492836
53,844.107,1.24548,0.95948,1.56103,0.02198,0,0,0,0,0,0,0,0,0.000463284,0.000463284,0.000463284
54,860.163,1.25354,0.96916,1.57428,0.01912,0,0,0,0,0,0,0,0,0.000433731,0.000433731,0.000433731
55,876.199,1.24383,0.94422,1.55311,0.02512,0,0,0,0,0,0,0,0,0.000404179,0.000404179,0.000404179
56,892.089,1.21972,0.93077,1.54824,0.02042,0,0,0,0,0,0,0,0,0.000374627,0.000374627,0.000374627
57,907.931,1.26018,0.95581,1.57793,0.02395,0,0,0,0,0,0,0,0,0.000345075,0.000345075,0.000345075
58,924.477,1.17153,0.89137,1.54522,0.00944,0,0,0,0,0,0,0,0,0.000315522,0.000315522,0.000315522
59,940.788,1.15295,0.87133,1.52454,0.00999,0,0,0,0,0,0,0,0,0.00028597,0.00028597,0.00028597
60,956.751,1.12022,0.82595,1.49924,0.00868,0,0,0,0,0,0,0,0,0.000256418,0.000256418,0.000256418
61,972.821,1.09579,0.80099,1.47309,0.00844,0,0,0,0,0,0,0,0,0.000226866,0.000226866,0.000226866
62,988.802,1.08437,0.78512,1.44674,0.00892,0,0,0,0,0,0,0,0,0.000197313,0.000197313,0.000197313
63,1004.77,1.07397,0.75276,1.46556,0.00893,0,0,0,0,0,0,0,0,0.000167761,0.000167761,0.000167761
