epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,train/angle_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,val/angle_loss,lr/pg0,lr/pg1,lr/pg2
1,17.3274,2.32839,2.38194,3.6882,0.0617,0,0,0,0,0,0,0,0,0.000642857,0.000642857,0.000642857
2,33.0242,2.0822,1.7745,2.67488,0.06288,0,0,0,0,0,0,0,0,0.00129017,0.00129017,0.00129017
3,48.5975,2.03987,1.77815,2.54907,0.06405,0,0,0,0,0,0,0,0,0.00191779,0.00191779,0.00191779
4,64.2035,1.95289,1.74846,2.42665,0.05469,0,0,0,0,0,0,0,0,0.00191134,0.00191134,0.00191134
5,79.809,1.94908,1.72682,2.28484,0.0599,0,0,0,0,0,0,0,0,0.00188179,0.00188179,0.00188179
6,95.4929,1.93987,1.74261,2.36469,0.05407,0,0,0,0,0,0,0,0,0.00185224,0.00185224,0.00185224
7,111.225,1.83987,1.66787,2.17727,0.04704,0,0,0,0,0,0,0,0,0.00182269,0.00182269,0.00182269
8,126.92,1.84723,1.66221,2.17071,0.04973,0,0,0,0,0,0,0,0,0.00179313,0.00179313,0.00179313
9,142.689,1.84097,1.6265,2.07774,0.04974,0,0,0,0,0,0,0,0,0.00176358,0.00176358,0.00176358
10,158.497,1.84013,1.63872,2.09343,0.04923,0,0,0,0,0,0,0,0,0.00173403,0.00173403,0.00173403
11,174.351,1.77349,1.65898,2.04032,0.04475,0,0,0,0,0,0,0,0,0.00170448,0.00170448,0.00170448
12,190.153,1.71385,1.56754,1.94079,0.04717,0,0,0,0,0,0,0,0,0.00167493,0.00167493,0.00167493
13,205.979,1.73329,1.54086,1.9901,0.04318,0,0,0,0,0,0,0,0,0.00164537,0.00164537,0.00164537
14,221.871,1.71643,1.56642,1.94122,0.03897,0,0,0,0,0,0,0,0,0.00161582,0.00161582,0.00161582
15,237.723,1.68955,1.52029,1.93763,0.03996,0,0,0,0,0,0,0,0,0.00158627,0.00158627,0.00158627
16,253.64,1.70013,1.52114,1.96186,0.03903,0,0,0,0,0,0,0,0,0.00155672,0.00155672,0.00155672
17,269.491,1.72592,1.59021,1.98096,0.04723,0,0,0,0,0,0,0,0,0.00152716,0.00152716,0.00152716
18,285.38,1.67929,1.51804,1.9346,0.04004,0,0,0,0,0,0,0,0,0.00149761,0.00149761,0.00149761
19,301.253,1.63901,1.46116,1.92901,0.03298,0,0,0,0,0,0,0,0,0.00146806,0.00146806,0.00146806
20,317.116,1.63944,1.46251,1.89851,0.04359,0,0,0,0,0,0,0,0,0.00143851,0.00143851,0.00143851
21,332.958,1.62608,1.41148,1.90214,0.03738,0,0,0,0,0,0,0,0,0.00140896,0.00140896,0.00140896
22,348.798,1.6046,1.43202,1.87618,0.03487,0,0,0,0,0,0,0,0,0.0013794,0.0013794,0.0013794
23,364.65,1.62596,1.43791,1.89652,0.03502,0,0,0,0,0,0,0,0,0.00134985,0.00134985,0.00134985
24,380.502,1.5892,1.38301,1.87126,0.03457,0,0,0,0,0,0,0,0,0.0013203,0.0013203,0.0013203
25,396.377,1.61004,1.43267,1.86513,0.03893,0,0,0,0,0,0,0,0,0.00129075,0.00129075,0.00129075
26,412.241,1.58128,1.3397,1.82421,0.03071,0,0,0,0,0,0,0,0,0.00126119,0.00126119,0.00126119
27,428.096,1.54677,1.31624,1.82057,0.03732,0,0,0,0,0,0,0,0,0.00123164,0.00123164,0.00123164
28,444.082,1.5347,1.3676,1.84495,0.03142,0,0,0,0,0,0,0,0,0.00120209,0.00120209,0.00120209
29,459.993,1.55646,1.31341,1.80645,0.0292,0,0,0,0,0,0,0,0,0.00117254,0.00117254,0.00117254
30,475.909,1.5412,1.32403,1.84067,0.03329,0,0,0,0,0,0,0,0,0.00114299,0.00114299,0.00114299
31,491.762,1.52859,1.32747,1.81216,0.03171,0,0,0,0,0,0,0,0,0.00111343,0.00111343,0.00111343
32,507.644,1.51304,1.32405,1.78874,0.03319,0,0,0,0,0,0,0,0,0.00108388,0.00108388,0.00108388
33,523.536,1.48833,1.25333,1.77532,0.03167,0,0,0,0,0,0,0,0,0.00105433,0.00105433,0.00105433
34,539.454,1.49522,1.26148,1.74828,0.03058,0,0,0,0,0,0,0,0,0.00102478,0.00102478,0.00102478
35,555.323,1.476,1.23879,1.7716,0.03041,0,0,0,0,0,0,0,0,0.000995224,0.000995224,0.000995224
36,571.221,1.47939,1.20626,1.78583,0.03116,0,0,0,0,0,0,0,0,0.000965672,0.000965672,0.000965672
37,587.032,1.45739,1.18024,1.75647,0.02914,0,0,0,0,0,0,0,0,0.000936119,0.000936119,0.000936119
38,602.922,1.41837,1.17366,1.71727,0.02291,0,0,0,0,0,0,0,0,0.000906567,0.000906567,0.000906567
39,618.777,1.44443,1.21444,1.74878,0.02701,0,0,0,0,0,0,0,0,0.000877015,0.000877015,0.000877015
40,634.633,1.46039,1.16453,1.7505,0.0324,0,0,0,0,0,0,0,0,0.000847463,0.000847463,0.000847463
41,650.465,1.40966,1.16068,1.72201,0.02931,0,0,0,0,0,0,0,0,0.00081791,0.00081791,0.00081791
42,666.391,1.40217,1.13256,1.69334,0.02616,0,0,0,0,0,0,0,0,0.000788358,0.000788358,0.000788358
43,682.357,1.38485,1.13102,1.68314,0.02667,0,0,0,0,0,0,0,0,0.000758806,0.000758806,0.000758806
44,698.253,1.36628,1.06539,1.67538,0.0252,0,0,0,0,0,0,0,0,0.000729254,0.000729254,0.000729254
45,714.258,1.34804,1.0807,1.64372,0.02248,0,0,0,0,0,0,0,0,0.000699701,0.000699701,0.000699701
46,730.203,1.32863,1.04481,1.65295,0.02628,0,0,0,0,0,0,0,0,0.000670149,0.000670149,0.000670149
47,746.125,1.3439,1.05373,1.64775,0.02672,0,0,0,0,0,0,0,0,0.000640597,0.000640597,0.000640597
48,761.932,1.33624,1.07551,1.68967,0.02388,0,0,0,0,0,0,0,0,0.000611045,0.000611045,0.000611045
49,777.768,1.29368,1.00527,1.5939,0.02095,0,0,0,0,0,0,0,0,0.000581493,0.000581493,0.000581493
50,793.628,1.30837,1.02131,1.61749,0.02396,0,0,0,0,0,0,0,0,0.00055194,0.00055194,0.00055194
51,809.475,1.29881,1.03991,1.61414,0.02263,0,0,0,0,0,0,0,0,0.000522388,0.000522388,0.000522388
52,825.333,1.28457,1.02386,1.61921,0.02364,0,0,0,0,0,0,0,0,0.000492836,0.000492836,0.000492836
53,841.156,1.26833,0.96417,1.59366,0.01966,0,0,0,0,0,0,0,0,0.000463284,0.000463284,0.000463284
54,856.934,1.21964,0.93644,1.57728,0.02272,0,0,0,0,0,0,0,0,0.000433731,0.000433731,0.000433731
55,872.856,1.22669,0.93703,1.56462,0.02042,0,0,0,0,0,0,0,0,0.000404179,0.000404179,0.000404179
56,888.768,1.26245,0.94605,1.59409,0.02326,0,0,0,0,0,0,0,0,0.000374627,0.000374627,0.000374627
57,904.659,1.23415,0.93552,1.56789,0.02479,0,0,0,0,0,0,0,0,0.000345075,0.000345075,0.000345075
58,921.236,1.1449,0.85256,1.5142,0.00921,0,0,0,0,0,0,0,0,0.000315522,0.000315522,0.000315522
59,937.283,1.1343,0.83602,1.5088,0.0093,0,0,0,0,0,0,0,0,0.00028597,0.00028597,0.00028597
60,953.222,1.12651,0.81983,1.50404,0.00969,0,0,0,0,0,0,0,0,0.000256418,0.000256418,0.000256418
61,969.135,1.1019,0.79116,1.48758,0.01118,0,0,0,0,0,0,0,0,0.000226866,0.000226866,0.000226866
62,985.008,1.08991,0.76857,1.51404,0.00863,0,0,0,0,0,0,0,0,0.000197313,0.000197313,0.000197313
63,1000.93,1.06729,0.78908,1.45572,0.00835,0,0,0,0,0,0,0,0,0.000167761,0.000167761,0.000167761
64,1016.87,1.0453,0.75525,1.44747,0.00869,0,0,0,0,0,0,0,0,0.000138209,0.000138209,0.000138209
65,1032.79,1.05941,0.74004,1.44695,0.00917,0,0,0,0,0,0,0,0,0.000108657,0.000108657,0.000108657
66,1048.74,1.02657,0.70842,1.43359,0.00762,0,0,0,0,0,0,0,0,7.91045e-05,7.91045e-05,7.91045e-05
67,1067.76,1.0085,0.71048,1.46602,0.00736,0.84349,0.69278,0.77598,0.50026,1.27615,1.08119,1.70432,0.0105,4.95522e-05,4.95522e-05,4.95522e-05
