epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,train/angle_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,val/angle_loss,lr/pg0,lr/pg1,lr/pg2
1,10.9587,2.69241,3.25596,3.38257,0.11704,0,0,0,0,0,0,0,0,0.000641026,0.000641026,0.000641026
2,20.5093,2.14311,1.91967,2.37364,0.07619,0,0,0,0,0,0,0,0,0.00128372,0.00128372,0.00128372
3,30.7879,1.94432,1.74517,2.15739,0.05851,0,0,0,0,0,0,0,0,0.00190197,0.00190197,0.00190197
4,40.6365,1.92803,1.7582,2.07182,0.0657,0,0,0,0,0,0,0,0,0.00189,0.00189,0.00189
5,50.3277,1.87062,1.71174,1.97617,0.05682,0,0,0,0,0,0,0,0,0.00185333,0.00185333,0.00185333
6,60.323,1.84492,1.67663,1.92942,0.06002,0,0,0,0,0,0,0,0,0.00181667,0.00181667,0.00181667
7,70.1586,1.79998,1.61853,1.86093,0.05207,0,0,0,0,0,0,0,0,0.00178,0.00178,0.00178
8,80.247,1.75838,1.57202,1.7966,0.04888,0,0,0,0,0,0,0,0,0.00174333,0.00174333,0.00174333
9,90.1236,1.70442,1.54955,1.78188,0.04972,0,0,0,0,0,0,0,0,0.00170667,0.00170667,0.00170667
10,100.003,1.66534,1.48557,1.77028,0.04396,0,0,0,0,0,0,0,0,0.00167,0.00167,0.00167
11,110.149,1.63885,1.48351,1.7455,0.0423,0,0,0,0,0,0,0,0,0.00163333,0.00163333,0.00163333
12,120.015,1.63938,1.48574,1.74931,0.04135,0,0,0,0,0,0,0,0,0.00159667,0.00159667,0.00159667
13,129.663,1.62733,1.45766,1.72391,0.04128,0,0,0,0,0,0,0,0,0.00156,0.00156,0.00156
14,139.853,1.62843,1.4464,1.70866,0.03985,0,0,0,0,0,0,0,0,0.00152333,0.00152333,0.00152333
15,149.904,1.60162,1.42152,1.706,0.03735,0,0,0,0,0,0,0,0,0.00148667,0.00148667,0.00148667
16,160.227,1.5737,1.38878,1.70492,0.03912,0,0,0,0,0,0,0,0,0.00145,0.00145,0.00145
17,170.632,1.54942,1.37602,1.69047,0.03676,0,0,0,0,0,0,0,0,0.00141333,0.00141333,0.00141333
18,180.82,1.60476,1.40049,1.70288,0.04122,0,0,0,0,0,0,0,0,0.00137667,0.00137667,0.00137667
19,190.707,1.54548,1.33106,1.64932,0.03923,0,0,0,0,0,0,0,0,0.00134,0.00134,0.00134
20,200.687,1.52776,1.33221,1.64751,0.03673,0,0,0,0,0,0,0,0,0.00130333,0.00130333,0.00130333
21,210.668,1.48128,1.28457,1.63253,0.03529,0,0,0,0,0,0,0,0,0.00126667,0.00126667,0.00126667
22,220.398,1.51411,1.29622,1.65778,0.03587,0,0,0,0,0,0,0,0,0.00123,0.00123,0.00123
23,230.325,1.49503,1.27779,1.61947,0.03548,0,0,0,0,0,0,0,0,0.00119333,0.00119333,0.00119333
