epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,train/angle_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,val/angle_loss,lr/pg0,lr/pg1,lr/pg2
27,271.043,1.42939,1.23194,1.57408,0.03046,0,0,0,0,0,0,0,0,0.00104667,0.00104667,0.00104667
28,281.178,1.4154,1.20892,1.57498,0.0331,0,0,0,0,0,0,0,0,0.00101,0.00101,0.00101
29,291.256,1.40877,1.18696,1.5527,0.03177,0,0,0,0,0,0,0,0,0.000973333,0.000973333,0.000973333
30,301.185,1.42332,1.20763,1.58613,0.03284,0,0,0,0,0,0,0,0,0.000936667,0.000936667,0.000936667
31,311.045,1.40041,1.18095,1.55106,0.02946,0,0,0,0,0,0,0,0,0.0009,0.0009,0.0009
32,320.99,1.39246,1.15674,1.55437,0.03121,0,0,0,0,0,0,0,0,0.000863333,0.000863333,0.000863333
33,330.808,1.40001,1.14963,1.54391,0.0318,0,0,0,0,0,0,0,0,0.000826667,0.000826667,0.000826667
34,341.042,1.38692,1.11676,1.54267,0.03198,0,0,0,0,0,0,0,0,0.00079,0.00079,0.00079
35,351.053,1.35377,1.11384,1.50497,0.03172,0,0,0,0,0,0,0,0,0.000753333,0.000753333,0.000753333
36,360.755,1.35128,1.11264,1.52067,0.02992,0,0,0,0,0,0,0,0,0.000716667,0.000716667,0.000716667
37,371.163,1.35439,1.11894,1.5169,0.03106,0,0,0,0,0,0,0,0,0.00068,0.00068,0.00068
38,381.268,1.33941,1.08811,1.50287,0.03044,0,0,0,0,0,0,0,0,0.000643333,0.000643333,0.000643333
39,391.129,1.3318,1.07188,1.50348,0.02868,0,0,0,0,0,0,0,0,0.000606667,0.000606667,0.000606667
40,401.326,1.33495,1.06139,1.48053,0.02711,0,0,0,0,0,0,0,0,0.00057,0.00057,0.00057
41,411.168,1.29035,1.0534,1.46084,0.02885,0,0,0,0,0,0,0,0,0.000533333,0.000533333,0.000533333
42,421.102,1.30911,1.03827,1.48803,0.0291,0,0,0,0,0,0,0,0,0.000496667,0.000496667,0.000496667
43,431.113,1.28696,1.03422,1.48113,0.02693,0,0,0,0,0,0,0,0,0.00046,0.00046,0.00046
44,441.103,1.27915,1.02219,1.4688,0.0269,0,0,0,0,0,0,0,0,0.000423333,0.000423333,0.000423333
45,450.387,1.18311,0.96798,1.44182,0.01071,0,0,0,0,0,0,0,0,0.000386667,0.000386667,0.000386667
46,457.964,1.16982,0.9196,1.41689,0.0131,0,0,0,0,0,0,0,0,0.00035,0.00035,0.00035
47,465.607,1.15089,0.89457,1.39172,0.01017,0,0,0,0,0,0,0,0,0.000313333,0.000313333,0.000313333
48,472.916,1.12178,0.8716,1.38067,0.00969,0,0,0,0,0,0,0,0,0.000276667,0.000276667,0.000276667
49,480.902,1.08866,0.83321,1.36071,0.00894,0,0,0,0,0,0,0,0,0.00024,0.00024,0.00024
50,488.907,1.0932,0.81509,1.36138,0.00896,0,0,0,0,0,0,0,0,0.000203333,0.000203333,0.000203333
51,496.684,1.09775,0.82809,1.36901,0.00954,0,0,0,0,0,0,0,0,0.000166667,0.000166667,0.000166667
52,504.386,1.06578,0.81027,1.34548,0.00935,0,0,0,0,0,0,0,0,0.00013,0.00013,0.00013
53,512.188,1.05195,0.78055,1.32803,0.00844,0,0,0,0,0,0,0,0,9.33333e-05,9.33333e-05,9.33333e-05
54,521,1.04443,0.77948,1.32138,0.00837,0.76243,0.48997,0.53678,0.29972,1.69062,1.7805,1.891,0.01685,5.66667e-05,5.66667e-05,5.66667e-05
