epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,train/angle_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,val/angle_loss,lr/pg0,lr/pg1,lr/pg2
23,230.45,1.46512,1.20971,1.64609,0.03225,0,0,0,0,0,0,0,0,0.00119333,0.00119333,0.00119333
24,240.156,1.47194,1.21897,1.65095,0.03027,0,0,0,0,0,0,0,0,0.00115667,0.00115667,0.00115667
25,250.271,1.44275,1.18183,1.60308,0.02808,0,0,0,0,0,0,0,0,0.00112,0.00112,0.00112
26,260.033,1.44741,1.20507,1.6151,0.02738,0,0,0,0,0,0,0,0,0.00108333,0.00108333,0.00108333
27,269.787,1.42552,1.17582,1.60995,0.02703,0,0,0,0,0,0,0,0,0.00104667,0.00104667,0.00104667
28,280.107,1.39774,1.15986,1.59776,0.02846,0,0,0,0,0,0,0,0,0.00101,0.00101,0.00101
29,290.004,1.3968,1.13214,1.58214,0.02676,0,0,0,0,0,0,0,0,0.000973333,0.000973333,0.000973333
30,299.913,1.41547,1.15075,1.61746,0.02953,0,0,0,0,0,0,0,0,0.000936667,0.000936667,0.000936667
31,309.813,1.378,1.12707,1.57589,0.02646,0,0,0,0,0,0,0,0,0.0009,0.0009,0.0009
32,319.453,1.36388,1.11006,1.58205,0.0258,0,0,0,0,0,0,0,0,0.000863333,0.000863333,0.000863333
33,329.49,1.38068,1.10413,1.56584,0.0274,0,0,0,0,0,0,0,0,0.000826667,0.000826667,0.000826667
34,339.77,1.34752,1.07773,1.55465,0.02612,0,0,0,0,0,0,0,0,0.00079,0.00079,0.00079
35,350.206,1.33513,1.07453,1.53034,0.02874,0,0,0,0,0,0,0,0,0.000753333,0.000753333,0.000753333
36,359.979,1.3455,1.0728,1.54876,0.02677,0,0,0,0,0,0,0,0,0.000716667,0.000716667,0.000716667
37,370.29,1.34489,1.06676,1.54936,0.02549,0,0,0,0,0,0,0,0,0.00068,0.00068,0.00068
38,380.438,1.30561,1.028,1.51552,0.02658,0,0,0,0,0,0,0,0,0.000643333,0.000643333,0.000643333
39,390.506,1.31058,1.02641,1.52799,0.02423,0,0,0,0,0,0,0,0,0.000606667,0.000606667,0.000606667
40,400.319,1.31002,1.01796,1.48968,0.0238,0,0,0,0,0,0,0,0,0.00057,0.00057,0.00057
41,410.346,1.27149,1.00427,1.49068,0.02539,0,0,0,0,0,0,0,0,0.000533333,0.000533333,0.000533333
42,420.245,1.28072,0.97873,1.50326,0.02449,0,0,0,0,0,0,0,0,0.000496667,0.000496667,0.000496667
43,430.479,1.26655,0.98403,1.49809,0.0228,0,0,0,0,0,0,0,0,0.00046,0.00046,0.00046
44,440.551,1.26955,0.97038,1.48488,0.02293,0,0,0,0,0,0,0,0,0.000423333,0.000423333,0.000423333
45,449.972,1.18301,0.91895,1.48141,0.00996,0,0,0,0,0,0,0,0,0.000386667,0.000386667,0.000386667
46,458.048,1.16308,0.89079,1.45187,0.00942,0,0,0,0,0,0,0,0,0.00035,0.00035,0.00035
47,465.645,1.14599,0.85383,1.42831,0.00903,0,0,0,0,0,0,0,0,0.000313333,0.000313333,0.000313333
48,473.411,1.12191,0.84356,1.41792,0.00866,0,0,0,0,0,0,0,0,0.000276667,0.000276667,0.000276667
49,481.168,1.09193,0.80685,1.39438,0.00842,0,0,0,0,0,0,0,0,0.00024,0.00024,0.00024
50,488.69,1.09113,0.79373,1.38267,0.00827,0,0,0,0,0,0,0,0,0.000203333,0.000203333,0.000203333
51,496.136,1.08975,0.79189,1.39813,0.00842,0,0,0,0,0,0,0,0,0.000166667,0.000166667,0.000166667
52,503.644,1.06226,0.77944,1.37388,0.00873,0,0,0,0,0,0,0,0,0.00013,0.00013,0.00013
53,511.382,1.0424,0.7517,1.35073,0.00792,0,0,0,0,0,0,0,0,9.33333e-05,9.33333e-05,9.33333e-05
54,520.328,1.03565,0.75087,1.34184,0.00795,0.81427,0.48711,0.55727,0.30797,1.70173,1.69187,1.93945,0.01327,5.66667e-05,5.66667e-05,5.66667e-05
