epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,train/angle_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,val/angle_loss,lr/pg0,lr/pg1,lr/pg2
1,20.6503,1.30201,1.59223,3.38157,0.02267,0,0,0,0,0,0,0,0,0.000641026,0.000641026,0.000641026
2,38.5478,1.12348,0.89468,2.08685,0.01445,0,0,0,0,0,0,0,0,0.00128372,0.00128372,0.00128372
3,56.6679,1.10532,0.85936,1.79233,0.01579,0,0,0,0,0,0,0,0,0.00190197,0.00190197,0.00190197
4,73.8438,1.07127,0.83199,1.71374,0.01616,0,0,0,0,0,0,0,0,0.00189,0.00189,0.00189
5,92.1208,1.07047,0.83189,1.63445,0.0173,0,0,0,0,0,0,0,0,0.00185333,0.00185333,0.00185333
6,109.743,1.00583,0.76438,1.57488,0.01548,0,0,0,0,0,0,0,0,0.00181667,0.00181667,0.00181667
7,127.286,0.98321,0.73738,1.55892,0.01385,0,0,0,0,0,0,0,0,0.00178,0.00178,0.00178
8,145.32,0.96209,0.74209,1.46724,0.01405,0,0,0,0,0,0,0,0,0.00174333,0.00174333,0.00174333
9,162.908,0.95877,0.71916,1.45182,0.01548,0,0,0,0,0,0,0,0,0.00170667,0.00170667,0.00170667
10,180.368,0.91741,0.71451,1.43614,0.01337,0,0,0,0,0,0,0,0,0.00167,0.00167,0.00167
11,197.852,0.93063,0.70217,1.41873,0.01319,0,0,0,0,0,0,0,0,0.00163333,0.00163333,0.00163333
12,215.3,0.91391,0.71053,1.36038,0.01514,0,0,0,0,0,0,0,0,0.00159667,0.00159667,0.00159667
13,233.478,0.91156,0.6935,1.35352,0.01267,0,0,0,0,0,0,0,0,0.00156,0.00156,0.00156
14,251.465,0.88975,0.67633,1.30787,0.01418,0,0,0,0,0,0,0,0,0.00152333,0.00152333,0.00152333
15,269.507,0.88862,0.66993,1.28154,0.01441,0,0,0,0,0,0,0,0,0.00148667,0.00148667,0.00148667
16,287.877,0.86726,0.67205,1.28112,0.01331,0,0,0,0,0,0,0,0,0.00145,0.00145,0.00145
17,306.252,0.85696,0.65193,1.27759,0.01423,0,0,0,0,0,0,0,0,0.00141333,0.00141333,0.00141333
