epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,train/angle_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,val/angle_loss,lr/pg0,lr/pg1,lr/pg2
37,1156.63,1.40547,0.87819,0.93082,0.00644,0.77809,0.73352,0.79923,0.4037,1.11046,2.24231,0.65605,0.00452,0.0012872,0.0012872,0.0012872
38,1187.44,1.40372,0.88311,0.92344,0.00658,0.84765,0.73336,0.84043,0.45745,1.05071,2.0303,0.64889,0.00468,0.0012674,0.0012674,0.0012674
39,1217.98,1.38909,0.87514,0.93371,0.00637,0.84362,0.75741,0.82852,0.44947,1.04884,1.84738,0.66039,0.005,0.0012476,0.0012476,0.0012476
40,1248.3,1.40677,0.884,0.92495,0.00678,0.78009,0.73926,0.80908,0.39201,1.13502,2.31318,0.662,0.00483,0.0012278,0.0012278,0.0012278
41,1279.07,1.39479,0.87725,0.92669,0.00655,0.78474,0.74165,0.80959,0.41154,1.08273,2.15703,0.66228,0.00453,0.001208,0.001208,0.001208
42,1309.54,1.37978,0.8691,0.9278,0.00646,0.7804,0.74499,0.81377,0.43069,1.07691,1.82059,0.65957,0.005,0.0011882,0.0011882,0.0011882
43,1340.2,1.38496,0.88306,0.92679,0.00658,0.81646,0.76504,0.84375,0.4269,1.04185,1.39112,0.65634,0.00487,0.0011684,0.0011684,0.0011684
44,1371.17,1.3886,0.87962,0.9225,0.0066,0.75635,0.72047,0.77999,0.38462,1.12904,1.95474,0.657,0.00485,0.0011486,0.0011486,0.0011486
45,1402.31,1.38105,0.86935,0.9293,0.00648,0.79361,0.76023,0.82747,0.44167,1.01897,1.74027,0.66762,0.00499,0.0011288,0.0011288,0.0011288
46,1433.2,1.36861,0.86452,0.93268,0.00689,0.82427,0.76791,0.85028,0.45574,1.00947,2.05621,0.66357,0.00525,0.001109,0.001109,0.001109
47,1464.2,1.38246,0.85402,0.92662,0.00692,0.84225,0.73434,0.83938,0.42818,1.05568,1.81949,0.66509,0.00494,0.0010892,0.0010892,0.0010892
48,1495.03,1.38444,0.86873,0.92187,0.00669,0.75665,0.74785,0.80547,0.38131,1.10795,1.88854,0.6635,0.00486,0.0010694,0.0010694,0.0010694
49,1526.09,1.38028,0.8641,0.92567,0.00701,0.79854,0.74499,0.82852,0.44375,1.016,1.50511,0.64971,0.00531,0.0010496,0.0010496,0.0010496
50,1556.75,1.36695,0.86177,0.92229,0.00691,0.8166,0.72719,0.82752,0.42246,1.03901,1.74983,0.66175,0.00538,0.0010298,0.0010298,0.0010298
51,1587.67,1.3796,0.86076,0.92224,0.00715,0.82076,0.74212,0.84596,0.46257,1.01323,1.80737,0.66614,0.00614,0.00101,0.00101,0.00101
52,1618.49,1.36784,0.85955,0.91798,0.00687,0.81897,0.76479,0.83877,0.44159,1.04115,1.49232,0.66495,0.00559,0.0009902,0.0009902,0.0009902
53,1649.37,1.3679,0.85666,0.92739,0.00619,0.79126,0.75072,0.82948,0.41679,1.08045,1.87605,0.65491,0.00475,0.0009704,0.0009704,0.0009704
54,1680.45,1.36687,0.85759,0.92607,0.00679,0.80609,0.74785,0.84106,0.43821,1.02122,1.77065,0.66116,0.00533,0.0009506,0.0009506,0.0009506
55,1711.36,1.3473,0.83717,0.92228,0.00669,0.81611,0.73926,0.82528,0.43882,1.05099,1.53009,0.66058,0.00555,0.0009308,0.0009308,0.0009308
56,1742.28,1.36176,0.84831,0.9173,0.00671,0.79962,0.75467,0.83672,0.44367,1.02878,1.64877,0.65675,0.00514,0.000911,0.000911,0.000911
57,1773.2,1.3461,0.83464,0.92669,0.00675,0.83822,0.74499,0.83016,0.4442,1.02016,1.78692,0.64838,0.00555,0.0008912,0.0008912,0.0008912
58,1803.82,1.35582,0.84688,0.92272,0.00683,0.82105,0.7625,0.85068,0.45034,1.0042,1.57633,0.66082,0.00493,0.0008714,0.0008714,0.0008714
59,1834.65,1.3476,0.84491,0.92183,0.00743,0.81731,0.73639,0.82806,0.43991,0.99756,1.47616,0.65934,0.00556,0.0008516,0.0008516,0.0008516
60,1865.28,1.35843,0.84649,0.92372,0.00692,0.80255,0.75072,0.82844,0.42928,1.04701,1.83596,0.65527,0.00552,0.0008318,0.0008318,0.0008318
61,1896.7,1.35276,0.83288,0.92191,0.00716,0.77931,0.78223,0.84629,0.44532,1.01462,1.8273,0.65458,0.00556,0.000812,0.000812,0.000812
62,1928.25,1.35919,0.84442,0.91813,0.00704,0.83447,0.72493,0.8298,0.43416,1.02846,1.49383,0.66083,0.00551,0.0007922,0.0007922,0.0007922
63,1959.15,1.34007,0.83395,0.92755,0.00698,0.81419,0.73066,0.83918,0.43137,1.04131,1.83081,0.65658,0.00522,0.0007724,0.0007724,0.0007724
64,1990.03,1.34678,0.83849,0.92037,0.00702,0.80738,0.74463,0.83745,0.44962,1.01949,1.50476,0.65981,0.0056,0.0007526,0.0007526,0.0007526
65,2020.76,1.35005,0.83025,0.92178,0.00724,0.81913,0.74499,0.84306,0.44874,1.02488,1.6723,0.66067,0.00557,0.0007328,0.0007328,0.0007328
66,2051.82,1.34327,0.82828,0.91603,0.00735,0.83831,0.74785,0.84071,0.45371,1.02246,1.54661,0.65301,0.00577,0.000713,0.000713,0.000713
67,2082.62,1.34365,0.84318,0.91846,0.00711,0.83108,0.73639,0.8374,0.46077,0.98953,1.53374,0.64947,0.00563,0.0006932,0.0006932,0.0006932
68,2113.75,1.32202,0.81575,0.92378,0.00697,0.82673,0.73827,0.833,0.46242,0.99646,1.66597,0.65198,0.00528,0.0006734,0.0006734,0.0006734
69,2144.66,1.32367,0.82463,0.91186,0.00679,0.80265,0.74583,0.83595,0.45145,1.00384,1.49288,0.65779,0.00566,0.0006536,0.0006536,0.0006536
70,2175.86,1.32815,0.81886,0.91601,0.00706,0.81525,0.73639,0.82622,0.4495,1.02821,1.7066,0.65534,0.0054,0.0006338,0.0006338,0.0006338
71,2206.85,1.32181,0.81415,0.91531,0.00704,0.8418,0.73066,0.83718,0.46204,1.00633,1.55349,0.6499,0.00573,0.000614,0.000614,0.000614
72,2237.84,1.31221,0.79962,0.92003,0.00715,0.82405,0.73809,0.84016,0.46047,1.02915,1.63604,0.65313,0.00568,0.0005942,0.0005942,0.0005942
73,2268.6,1.32075,0.82416,0.92309,0.00753,0.83193,0.72332,0.83669,0.44859,1.01701,1.63734,0.65528,0.00586,0.0005744,0.0005744,0.0005744
