epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,train/angle_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,val/angle_loss,lr/pg0,lr/pg1,lr/pg2
37,918.344,0.70302,0.38613,0.87651,0.00939,0.71062,0.66476,0.62027,0.30871,1.11476,2.71569,0.66074,0.00952,0.0012872,0.0012872,0.0012872
38,943.367,0.69718,0.38395,0.87306,0.00931,0.70421,0.6447,0.63813,0.31971,1.0897,2.46789,0.66032,0.00908,0.0012674,0.0012674,0.0012674
39,968.002,0.69103,0.37863,0.87446,0.0097,0.76054,0.59026,0.58959,0.29115,1.14444,2.39921,0.66602,0.01045,0.0012476,0.0012476,0.0012476
40,992.892,0.68337,0.37349,0.87049,0.00944,0.70865,0.60745,0.60638,0.30449,1.0848,2.41892,0.66373,0.0094,0.0012278,0.0012278,0.0012278
41,1017.3,0.67754,0.37246,0.87156,0.00973,0.68815,0.63227,0.62426,0.30703,1.10999,2.29417,0.66034,0.00892,0.001208,0.001208,0.001208
42,1042.02,0.66958,0.37236,0.87236,0.0098,0.77416,0.52149,0.57862,0.29042,1.10743,5.23348,0.66814,0.00819,0.0011882,0.0011882,0.0011882
43,1066.55,0.65834,0.36527,0.86909,0.00987,0.72643,0.58453,0.60564,0.28863,1.12149,3.75519,0.65623,0.0089,0.0011684,0.0011684,0.0011684
44,1090.34,0.66574,0.36874,0.8713,0.00977,0.69319,0.62464,0.61474,0.30669,1.09371,2.57377,0.67439,0.00886,0.0011486,0.0011486,0.0011486
45,1114.81,0.65999,0.36895,0.86889,0.00999,0.698,0.64756,0.61616,0.30357,1.1346,2.35892,0.67677,0.00888,0.0011288,0.0011288,0.0011288
46,1139.67,0.65139,0.36442,0.86986,0.01026,0.71171,0.60835,0.59749,0.29162,1.1623,2.47178,0.68054,0.0094,0.001109,0.001109,0.001109
47,1164.75,0.64446,0.35783,0.86869,0.01022,0.70409,0.63324,0.58819,0.29506,1.14362,2.68608,0.67876,0.01006,0.0010892,0.0010892,0.0010892
48,1190.23,0.63912,0.35412,0.86759,0.01003,0.66769,0.65043,0.61504,0.29962,1.09638,2.31992,0.66357,0.00872,0.0010694,0.0010694,0.0010694
49,1214.38,0.64161,0.35997,0.86768,0.01013,0.68354,0.63324,0.61258,0.29797,1.11607,2.64366,0.6659,0.00886,0.0010496,0.0010496,0.0010496
50,1238.75,0.63357,0.35306,0.86774,0.01038,0.72403,0.60745,0.61108,0.2923,1.12815,2.79872,0.67552,0.00934,0.0010298,0.0010298,0.0010298
51,1263.3,0.62111,0.3436,0.86751,0.01043,0.74728,0.56734,0.59655,0.28579,1.11428,2.53294,0.66981,0.00968,0.00101,0.00101,0.00101
52,1287.81,0.62869,0.35449,0.86679,0.01044,0.69793,0.60244,0.59323,0.28066,1.14105,2.69956,0.68029,0.00913,0.0009902,0.0009902,0.0009902
53,1312.26,0.62302,0.35225,0.86665,0.0105,0.71016,0.59676,0.58658,0.29068,1.1122,2.41394,0.67503,0.00865,0.0009704,0.0009704,0.0009704
54,1337.23,0.61908,0.35179,0.8654,0.01066,0.75188,0.57593,0.59789,0.29297,1.12799,2.6185,0.66813,0.00895,0.0009506,0.0009506,0.0009506
55,1361.44,0.60449,0.34123,0.86551,0.0108,0.69168,0.61032,0.60022,0.30122,1.09872,2.2791,0.66943,0.00942,0.0009308,0.0009308,0.0009308
56,1385.7,0.60316,0.33891,0.86372,0.01106,0.73345,0.59923,0.60907,0.29582,1.09913,2.42188,0.66791,0.0096,0.000911,0.000911,0.000911
57,1410.39,0.60054,0.33647,0.86457,0.01081,0.73423,0.62751,0.62113,0.31127,1.06833,2.42915,0.67072,0.00905,0.0008912,0.0008912,0.0008912
58,1434.33,0.6012,0.34425,0.86323,0.01073,0.71942,0.66476,0.63602,0.31742,1.06804,2.61175,0.66854,0.00947,0.0008714,0.0008714,0.0008714
59,1458.32,0.58904,0.33482,0.86443,0.01096,0.68909,0.64143,0.60514,0.29756,1.14374,2.83926,0.67613,0.01,0.0008516,0.0008516,0.0008516
60,1482.93,0.59292,0.33684,0.86238,0.01102,0.70082,0.66476,0.63192,0.31257,1.08747,2.5344,0.67214,0.01086,0.0008318,0.0008318,0.0008318
61,1507.47,0.59546,0.33789,0.86349,0.01092,0.70247,0.66762,0.63927,0.31445,1.12369,2.70474,0.67785,0.00983,0.000812,0.000812,0.000812
62,1532.08,0.58194,0.33256,0.86445,0.01096,0.71234,0.62751,0.61581,0.30422,1.09499,2.61691,0.67548,0.01013,0.0007922,0.0007922,0.0007922
63,1555.82,0.59256,0.33738,0.86384,0.01119,0.68314,0.60458,0.58895,0.29041,1.10992,2.6014,0.67675,0.00937,0.0007724,0.0007724,0.0007724
64,1580.24,0.56901,0.32543,0.8617,0.01135,0.68449,0.65891,0.62431,0.30746,1.09193,2.61757,0.66989,0.01001,0.0007526,0.0007526,0.0007526
65,1605.23,0.57072,0.32488,0.86243,0.01137,0.69766,0.64135,0.60315,0.29825,1.12481,2.65017,0.67557,0.00913,0.0007328,0.0007328,0.0007328
66,1629.91,0.56932,0.32313,0.86007,0.01151,0.68212,0.63946,0.58529,0.29267,1.09157,2.3585,0.63195,0.00968,0.000713,0.000713,0.000713
67,1654.89,0.5649,0.32298,0.86394,0.01133,0.70412,0.64779,0.6205,0.30043,1.10665,2.66617,0.67475,0.0094,0.0006932,0.0006932,0.0006932
68,1679.42,0.55752,0.31822,0.86022,0.01168,0.76044,0.57307,0.58578,0.29303,1.1107,2.73635,0.66776,0.00998,0.0006734,0.0006734,0.0006734
69,1703.72,0.55585,0.31947,0.86055,0.01149,0.67876,0.60745,0.58397,0.29023,1.09948,2.63472,0.64114,0.01033,0.0006536,0.0006536,0.0006536
70,1728.51,0.55542,0.32099,0.86115,0.01165,0.67306,0.64297,0.60466,0.30093,1.14421,2.96672,0.68116,0.01037,0.0006338,0.0006338,0.0006338
71,1753.01,0.54608,0.31742,0.8609,0.01176,0.71267,0.58987,0.57985,0.29311,1.09437,2.50295,0.63991,0.01059,0.000614,0.000614,0.000614
72,1776.99,0.54684,0.31514,0.86293,0.01182,0.69153,0.61891,0.60026,0.30654,1.12266,2.64407,0.68043,0.01071,0.0005942,0.0005942,0.0005942
73,1801.71,0.55114,0.31992,0.86529,0.01189,0.70018,0.64239,0.60643,0.30803,1.11847,2.57795,0.68103,0.01033,0.0005744,0.0005744,0.0005744
74,1825.89,0.53979,0.31292,0.86285,0.01179,0.70222,0.63897,0.60201,0.30119,1.09212,2.56221,0.67835,0.01074,0.0005546,0.0005546,0.0005546
75,1850.14,0.53874,0.31214,0.86057,0.01201,0.72968,0.61032,0.58123,0.29404,1.08247,2.39744,0.67708,0.01025,0.0005348,0.0005348,0.0005348
76,1874.72,0.53611,0.31321,0.86129,0.01203,0.74978,0.61819,0.60975,0.3019,1.06962,2.19109,0.67891,0.01065,0.000515,0.000515,0.000515
77,1899.33,0.53727,0.31325,0.86219,0.01196,0.70934,0.61032,0.58135,0.28729,1.10759,2.47369,0.68905,0.01032,0.0004952,0.0004952,0.0004952
78,1923.95,0.52948,0.30854,0.85995,0.01214,0.73302,0.59026,0.59132,0.29702,1.10544,2.70331,0.68398,0.01163,0.0004754,0.0004754,0.0004754
