epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,train/angle_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,val/angle_loss,lr/pg0,lr/pg1,lr/pg2
32,502.866,1.586,1.40191,1.83985,0.03926,0,0,0,0,0,0,0,0,0.00108388,0.00108388,0.00108388
33,518.747,1.53735,1.33171,1.80481,0.03596,0,0,0,0,0,0,0,0,0.00105433,0.00105433,0.00105433
34,534.693,1.54848,1.33552,1.80131,0.03707,0,0,0,0,0,0,0,0,0.00102478,0.00102478,0.00102478
35,550.647,1.55346,1.33886,1.82448,0.04056,0,0,0,0,0,0,0,0,0.000995224,0.000995224,0.000995224
36,566.617,1.58992,1.35282,1.8704,0.04005,0,0,0,0,0,0,0,0,0.000965672,0.000965672,0.000965672
37,582.545,1.5108,1.29881,1.77788,0.03487,0,0,0,0,0,0,0,0,0.000936119,0.000936119,0.000936119
38,598.459,1.45954,1.24257,1.75744,0.02919,0,0,0,0,0,0,0,0,0.000906567,0.000906567,0.000906567
39,614.372,1.52261,1.28582,1.80866,0.0367,0,0,0,0,0,0,0,0,0.000877015,0.000877015,0.000877015
40,630.296,1.54782,1.28215,1.79819,0.04144,0,0,0,0,0,0,0,0,0.000847463,0.000847463,0.000847463
41,646.226,1.49075,1.23428,1.77475,0.03592,0,0,0,0,0,0,0,0,0.00081791,0.00081791,0.00081791
42,662.137,1.45335,1.20498,1.72462,0.02979,0,0,0,0,0,0,0,0,0.000788358,0.000788358,0.000788358
43,678.05,1.46716,1.22017,1.73888,0.0323,0,0,0,0,0,0,0,0,0.000758806,0.000758806,0.000758806
44,693.879,1.41938,1.19397,1.71755,0.03135,0,0,0,0,0,0,0,0,0.000729254,0.000729254,0.000729254
45,709.755,1.39069,1.14527,1.67943,0.02943,0,0,0,0,0,0,0,0,0.000699701,0.000699701,0.000699701
46,725.648,1.40211,1.14463,1.7054,0.03522,0,0,0,0,0,0,0,0,0.000670149,0.000670149,0.000670149
47,741.554,1.39872,1.1654,1.67931,0.03359,0,0,0,0,0,0,0,0,0.000640597,0.000640597,0.000640597
48,757.453,1.39421,1.17105,1.72017,0.03109,0,0,0,0,0,0,0,0,0.000611045,0.000611045,0.000611045
49,773.377,1.3546,1.10323,1.63651,0.02593,0,0,0,0,0,0,0,0,0.000581493,0.000581493,0.000581493
50,789.375,1.35005,1.11717,1.65232,0.02853,0,0,0,0,0,0,0,0,0.00055194,0.00055194,0.00055194
51,805.4,1.37224,1.10712,1.6583,0.03255,0,0,0,0,0,0,0,0,0.000522388,0.000522388,0.000522388
52,821.33,1.3582,1.10849,1.66235,0.02829,0,0,0,0,0,0,0,0,0.000492836,0.000492836,0.000492836
53,837.255,1.32596,1.06063,1.62788,0.02539,0,0,0,0,0,0,0,0,0.000463284,0.000463284,0.000463284
54,853.199,1.30701,1.04183,1.62344,0.02925,0,0,0,0,0,0,0,0,0.000433731,0.000433731,0.000433731
55,869.182,1.27731,1.00889,1.60772,0.02508,0,0,0,0,0,0,0,0,0.000404179,0.000404179,0.000404179
56,885.175,1.31143,1.03915,1.61349,0.02828,0,0,0,0,0,0,0,0,0.000374627,0.000374627,0.000374627
57,901.153,1.30951,1.03732,1.60587,0.0302,0,0,0,0,0,0,0,0,0.000345075,0.000345075,0.000345075
58,918.033,1.22887,0.97007,1.57875,0.01127,0,0,0,0,0,0,0,0,0.000315522,0.000315522,0.000315522
59,934.165,1.18151,0.91904,1.5342,0.01346,0,0,0,0,0,0,0,0,0.00028597,0.00028597,0.00028597
60,950.175,1.19928,0.90968,1.53301,0.01296,0,0,0,0,0,0,0,0,0.000256418,0.000256418,0.000256418
61,966.208,1.163,0.87407,1.5276,0.01734,0,0,0,0,0,0,0,0,0.000226866,0.000226866,0.000226866
62,982.162,1.18264,0.87563,1.54658,0.01203,0,0,0,0,0,0,0,0,0.000197313,0.000197313,0.000197313
63,998.192,1.11209,0.84512,1.49547,0.01033,0,0,0,0,0,0,0,0,0.000167761,0.000167761,0.000167761
64,1014.16,1.1234,0.84364,1.51244,0.01138,0,0,0,0,0,0,0,0,0.000138209,0.000138209,0.000138209
65,1030.2,1.11094,0.83583,1.48925,0.01029,0,0,0,0,0,0,0,0,0.000108657,0.000108657,0.000108657
66,1046.2,1.05875,0.78703,1.4498,0.00877,0,0,0,0,0,0,0,0,7.91045e-05,7.91045e-05,7.91045e-05
67,1065.33,1.05903,0.79599,1.50527,0.00839,0.79242,0.71834,0.77704,0.51543,1.24309,1.05264,1.65813,0.00849,4.95522e-05,4.95522e-05,4.95522e-05
