epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,train/angle_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,val/angle_loss,lr/pg0,lr/pg1,lr/pg2
31,308.689,1.38758,1.12957,1.57725,0.02634,0,0,0,0,0,0,0,0,0.0009,0.0009,0.0009
32,318.177,1.37049,1.11025,1.58166,0.02658,0,0,0,0,0,0,0,0,0.000863333,0.000863333,0.000863333
33,327.999,1.38719,1.12363,1.57888,0.02771,0,0,0,0,0,0,0,0,0.000826667,0.000826667,0.000826667
34,337.864,1.37966,1.13158,1.59246,0.02869,0,0,0,0,0,0,0,0,0.00079,0.00079,0.00079
35,347.168,1.36024,1.07262,1.57142,0.02887,0,0,0,0,0,0,0,0,0.000753333,0.000753333,0.000753333
36,356.765,1.35162,1.07409,1.56509,0.02753,0,0,0,0,0,0,0,0,0.000716667,0.000716667,0.000716667
37,366.807,1.33396,1.04038,1.55032,0.02641,0,0,0,0,0,0,0,0,0.00068,0.00068,0.00068
38,376.804,1.33335,1.0581,1.55788,0.02481,0,0,0,0,0,0,0,0,0.000643333,0.000643333,0.000643333
39,386.447,1.30868,1.03881,1.52588,0.02674,0,0,0,0,0,0,0,0,0.000606667,0.000606667,0.000606667
40,396.33,1.30857,1.04927,1.52662,0.02424,0,0,0,0,0,0,0,0,0.00057,0.00057,0.00057
41,406.173,1.30288,1.03544,1.5099,0.02676,0,0,0,0,0,0,0,0,0.000533333,0.000533333,0.000533333
42,416.025,1.29947,1.0285,1.51423,0.02474,0,0,0,0,0,0,0,0,0.000496667,0.000496667,0.000496667
43,425.992,1.25339,0.98144,1.48575,0.02192,0,0,0,0,0,0,0,0,0.00046,0.00046,0.00046
44,435.514,1.25686,0.97965,1.49333,0.02442,0,0,0,0,0,0,0,0,0.000423333,0.000423333,0.000423333
45,445.144,1.20032,0.93916,1.48771,0.01018,0,0,0,0,0,0,0,0,0.000386667,0.000386667,0.000386667
46,452.843,1.17664,0.90514,1.44831,0.00894,0,0,0,0,0,0,0,0,0.00035,0.00035,0.00035
47,460.474,1.15917,0.87274,1.457,0.00906,0,0,0,0,0,0,0,0,0.000313333,0.000313333,0.000313333
48,467.651,1.14175,0.85353,1.42516,0.00939,0,0,0,0,0,0,0,0,0.000276667,0.000276667,0.000276667
49,475.129,1.09602,0.80828,1.40106,0.0082,0,0,0,0,0,0,0,0,0.00024,0.00024,0.00024
50,482.68,1.09701,0.81929,1.4049,0.00842,0,0,0,0,0,0,0,0,0.000203333,0.000203333,0.000203333
51,490.083,1.10584,0.81255,1.40427,0.00886,0,0,0,0,0,0,0,0,0.000166667,0.000166667,0.000166667
52,497.942,1.07071,0.79506,1.40163,0.00708,0,0,0,0,0,0,0,0,0.00013,0.00013,0.00013
53,505.291,1.06464,0.78959,1.39925,0.00788,0,0,0,0,0,0,0,0,9.33333e-05,9.33333e-05,9.33333e-05
54,514.353,1.06687,0.78322,1.375,0.00894,0.69812,0.5831,0.58891,0.31666,1.64177,1.59983,1.90086,0.01392,5.66667e-05,5.66667e-05,5.66667e-05
