epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,train/angle_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,val/angle_loss,lr/pg0,lr/pg1,lr/pg2
45,720.679,1.39598,1.1724,1.6773,0.02975,0,0,0,0,0,0,0,0,0.000699701,0.000699701,0.000699701
46,736.601,1.40037,1.1795,1.68949,0.03018,0,0,0,0,0,0,0,0,0.000670149,0.000670149,0.000670149
47,752.508,1.38248,1.13883,1.6836,0.02742,0,0,0,0,0,0,0,0,0.000640597,0.000640597,0.000640597
48,768.49,1.38056,1.10296,1.65343,0.02974,0,0,0,0,0,0,0,0,0.000611045,0.000611045,0.000611045
49,784.425,1.33267,1.08054,1.64878,0.02859,0,0,0,0,0,0,0,0,0.000581493,0.000581493,0.000581493
50,800.324,1.34928,1.0856,1.64551,0.02877,0,0,0,0,0,0,0,0,0.00055194,0.00055194,0.00055194
51,816.211,1.35717,1.10798,1.66601,0.02653,0,0,0,0,0,0,0,0,0.000522388,0.000522388,0.000522388
52,832.118,1.31973,1.06706,1.63055,0.02899,0,0,0,0,0,0,0,0,0.000492836,0.000492836,0.000492836
53,848.048,1.30256,1.04111,1.61191,0.02723,0,0,0,0,0,0,0,0,0.000463284,0.000463284,0.000463284
54,863.86,1.32286,1.0493,1.63506,0.02305,0,0,0,0,0,0,0,0,0.000433731,0.000433731,0.000433731
55,879.61,1.27746,1.03347,1.60064,0.02828,0,0,0,0,0,0,0,0,0.000404179,0.000404179,0.000404179
56,895.438,1.25918,1.00651,1.59638,0.02527,0,0,0,0,0,0,0,0,0.000374627,0.000374627,0.000374627
57,911.248,1.31091,1.03041,1.61882,0.03123,0,0,0,0,0,0,0,0,0.000345075,0.000345075,0.000345075
58,927.883,1.21714,1.0356,1.57988,0.0111,0,0,0,0,0,0,0,0,0.000315522,0.000315522,0.000315522
59,944.088,1.19518,0.95553,1.56336,0.0114,0,0,0,0,0,0,0,0,0.00028597,0.00028597,0.00028597
60,960.11,1.15039,0.90267,1.53646,0.0099,0,0,0,0,0,0,0,0,0.000256418,0.000256418,0.000256418
61,976.078,1.13054,0.85769,1.49982,0.00995,0,0,0,0,0,0,0,0,0.000226866,0.000226866,0.000226866
62,992.034,1.15187,0.84941,1.50412,0.01096,0,0,0,0,0,0,0,0,0.000197313,0.000197313,0.000197313
63,1008.02,1.1156,0.83778,1.51092,0.01102,0,0,0,0,0,0,0,0,0.000167761,0.000167761,0.000167761
64,1023.9,1.07417,0.82989,1.4854,0.01102,0,0,0,0,0,0,0,0,0.000138209,0.000138209,0.000138209
65,1039.82,1.09163,0.81022,1.49038,0.01043,0,0,0,0,0,0,0,0,0.000108657,0.000108657,0.000108657
66,1055.69,1.06739,0.803,1.48373,0.00911,0,0,0,0,0,0,0,0,7.91045e-05,7.91045e-05,7.91045e-05
67,1074.76,1.05627,0.77015,1.46475,0.00831,0.81915,0.69356,0.76993,0.51464,1.24525,1.07361,1.65013,0.0089,4.95522e-05,4.95522e-05,4.95522e-05
