epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,train/angle_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,val/angle_loss,lr/pg0,lr/pg1,lr/pg2
1,16.2697,2.66261,2.85454,3.3407,0.10735,0,0,0,0,0,0,0,0,0.000642857,0.000642857,0.000642857
2,31.744,2.20819,1.99544,2.55901,0.08742,0,0,0,0,0,0,0,0,0.00129017,0.00129017,0.00129017
3,47.2369,2.15953,1.96048,2.34638,0.08149,0,0,0,0,0,0,0,0,0.00191779,0.00191779,0.00191779
4,62.6828,2.08424,1.9131,2.24674,0.07647,0,0,0,0,0,0,0,0,0.00191134,0.00191134,0.00191134
5,78.1794,1.95837,1.85815,2.16577,0.05975,0,0,0,0,0,0,0,0,0.00188179,0.00188179,0.00188179
6,93.6717,1.9323,1.83722,2.15431,0.05922,0,0,0,0,0,0,0,0,0.00185224,0.00185224,0.00185224
7,109.319,1.87284,1.79353,2.118,0.05343,0,0,0,0,0,0,0,0,0.00182269,0.00182269,0.00182269
8,124.904,1.89346,1.76317,2.09022,0.05424,0,0,0,0,0,0,0,0,0.00179313,0.00179313,0.00179313
9,140.677,1.8509,1.76854,2.06608,0.0564,0,0,0,0,0,0,0,0,0.00176358,0.00176358,0.00176358
10,156.479,1.82171,1.71097,2.07336,0.05147,0,0,0,0,0,0,0,0,0.00173403,0.00173403,0.00173403
11,172.233,1.79908,1.67143,2.01682,0.0504,0,0,0,0,0,0,0,0,0.00170448,0.00170448,0.00170448
12,188.136,1.80596,1.69091,2.02571,0.04841,0,0,0,0,0,0,0,0,0.00167493,0.00167493,0.00167493
13,203.913,1.79892,1.66254,2.02457,0.04715,0,0,0,0,0,0,0,0,0.00164537,0.00164537,0.00164537
14,219.747,1.77339,1.66505,1.99903,0.05112,0,0,0,0,0,0,0,0,0.00161582,0.00161582,0.00161582
15,235.573,1.74204,1.60477,1.97661,0.05084,0,0,0,0,0,0,0,0,0.00158627,0.00158627,0.00158627
16,251.366,1.6785,1.53979,1.9469,0.04175,0,0,0,0,0,0,0,0,0.00155672,0.00155672,0.00155672
17,267.138,1.73848,1.56299,1.97523,0.04551,0,0,0,0,0,0,0,0,0.00152716,0.00152716,0.00152716
18,282.948,1.72621,1.65074,2.00189,0.04246,0,0,0,0,0,0,0,0,0.00149761,0.00149761,0.00149761
19,298.769,1.68022,1.54837,1.95006,0.04468,0,0,0,0,0,0,0,0,0.00146806,0.00146806,0.00146806
20,314.536,1.66979,1.53728,1.95986,0.04315,0,0,0,0,0,0,0,0,0.00143851,0.00143851,0.00143851
21,330.353,1.67326,1.52209,1.94257,0.0425,0,0,0,0,0,0,0,0,0.00140896,0.00140896,0.00140896
22,346.193,1.6654,1.50043,1.94005,0.04712,0,0,0,0,0,0,0,0,0.0013794,0.0013794,0.0013794
23,362.016,1.65933,1.48523,1.9188,0.04391,0,0,0,0,0,0,0,0,0.00134985,0.00134985,0.00134985
24,377.801,1.60788,1.47559,1.88488,0.03876,0,0,0,0,0,0,0,0,0.0013203,0.0013203,0.0013203
25,393.61,1.60877,1.46708,1.87472,0.03923,0,0,0,0,0,0,0,0,0.00129075,0.00129075,0.00129075
26,409.415,1.59909,1.40271,1.88497,0.04058,0,0,0,0,0,0,0,0,0.00126119,0.00126119,0.00126119
27,425.25,1.61,1.44338,1.88918,0.03611,0,0,0,0,0,0,0,0,0.00123164,0.00123164,0.00123164
28,441.162,1.61896,1.47214,1.88441,0.04394,0,0,0,0,0,0,0,0,0.00120209,0.00120209,0.00120209
29,457.094,1.60987,1.45099,1.87955,0.0404,0,0,0,0,0,0,0,0,0.00117254,0.00117254,0.00117254
30,472.997,1.55514,1.35434,1.85057,0.03484,0,0,0,0,0,0,0,0,0.00114299,0.00114299,0.00114299
31,488.892,1.60145,1.37739,1.89224,0.0366,0,0,0,0,0,0,0,0,0.00111343,0.00111343,0.00111343
32,504.838,1.56186,1.41051,1.84266,0.03765,0,0,0,0,0,0,0,0,0.00108388,0.00108388,0.00108388
33,520.857,1.54449,1.3811,1.8411,0.03638,0,0,0,0,0,0,0,0,0.00105433,0.00105433,0.00105433
34,536.735,1.57515,1.37985,1.81945,0.03909,0,0,0,0,0,0,0,0,0.00102478,0.00102478,0.00102478
35,552.524,1.52606,1.33263,1.80348,0.03881,0,0,0,0,0,0,0,0,0.000995224,0.000995224,0.000995224
36,568.322,1.50629,1.32364,1.79527,0.03539,0,0,0,0,0,0,0,0,0.000965672,0.000965672,0.000965672
37,584.073,1.51774,1.31377,1.79528,0.03156,0,0,0,0,0,0,0,0,0.000936119,0.000936119,0.000936119
38,599.9,1.4878,1.2854,1.79535,0.03351,0,0,0,0,0,0,0,0,0.000906567,0.000906567,0.000906567
39,615.692,1.50602,1.30289,1.80924,0.03651,0,0,0,0,0,0,0,0,0.000877015,0.000877015,0.000877015
40,631.617,1.45062,1.2679,1.76384,0.02879,0,0,0,0,0,0,0,0,0.000847463,0.000847463,0.000847463
41,647.47,1.4625,1.21106,1.77242,0.03207,0,0,0,0,0,0,0,0,0.00081791,0.00081791,0.00081791
42,663.334,1.44199,1.20092,1.73988,0.02978,0,0,0,0,0,0,0,0,0.000788358,0.000788358,0.000788358
43,679.215,1.43513,1.21065,1.74457,0.03455,0,0,0,0,0,0,0,0,0.000758806,0.000758806,0.000758806
44,695.029,1.39624,1.16008,1.7062,0.02804,0,0,0,0,0,0,0,0,0.000729254,0.000729254,0.000729254
45,710.941,1.41275,1.14169,1.74341,0.03256,0,0,0,0,0,0,0,0,0.000699701,0.000699701,0.000699701
46,726.809,1.41982,1.17135,1.70449,0.03219,0,0,0,0,0,0,0,0,0.000670149,0.000670149,0.000670149
47,742.637,1.32903,1.08047,1.66902,0.03159,0,0,0,0,0,0,0,0,0.000640597,0.000640597,0.000640597
48,758.558,1.37946,1.11987,1.68577,0.02809,0,0,0,0,0,0,0,0,0.000611045,0.000611045,0.000611045
49,774.472,1.35983,1.12769,1.67901,0.02757,0,0,0,0,0,0,0,0,0.000581493,0.000581493,0.000581493
50,790.342,1.33693,1.0579,1.63312,0.02932,0,0,0,0,0,0,0,0,0.00055194,0.00055194,0.00055194
51,806.268,1.35977,1.09742,1.67588,0.03098,0,0,0,0,0,0,0,0,0.000522388,0.000522388,0.000522388
52,822.202,1.29798,1.06158,1.63907,0.0313,0,0,0,0,0,0,0,0,0.000492836,0.000492836,0.000492836
53,838.143,1.30527,1.03698,1.64358,0.02775,0,0,0,0,0,0,0,0,0.000463284,0.000463284,0.000463284
54,854.051,1.2921,1.03706,1.64168,0.02904,0,0,0,0,0,0,0,0,0.000433731,0.000433731,0.000433731
55,869.866,1.29897,1.03461,1.6333,0.02835,0,0,0,0,0,0,0,0,0.000404179,0.000404179,0.000404179
56,885.742,1.28611,1.01738,1.61189,0.02745,0,0,0,0,0,0,0,0,0.000374627,0.000374627,0.000374627
57,901.734,1.29671,1.01421,1.62874,0.03172,0,0,0,0,0,0,0,0,0.000345075,0.000345075,0.000345075
58,918.266,1.21193,0.97981,1.5995,0.01517,0,0,0,0,0,0,0,0,0.000315522,0.000315522,0.000315522
59,934.356,1.1617,0.89455,1.53547,0.01072,0,0,0,0,0,0,0,0,0.00028597,0.00028597,0.00028597
60,950.284,1.16409,0.90875,1.54602,0.01146,0,0,0,0,0,0,0,0,0.000256418,0.000256418,0.000256418
61,966.255,1.12421,0.85138,1.5266,0.01026,0,0,0,0,0,0,0,0,0.000226866,0.000226866,0.000226866
62,982.281,1.12807,0.86621,1.51771,0.0107,0,0,0,0,0,0,0,0,0.000197313,0.000197313,0.000197313
63,998.268,1.1021,0.81944,1.5242,0.01102,0,0,0,0,0,0,0,0,0.000167761,0.000167761,0.000167761
64,1014.09,1.0985,0.80299,1.48238,0.01104,0,0,0,0,0,0,0,0,0.000138209,0.000138209,0.000138209
65,1029.9,1.11237,0.82959,1.49961,0.01269,0,0,0,0,0,0,0,0,0.000108657,0.000108657,0.000108657
66,1045.85,1.07724,0.80038,1.47136,0.0086,0,0,0,0,0,0,0,0,7.91045e-05,7.91045e-05,7.91045e-05
67,1064.93,1.05217,0.79156,1.46929,0.00913,0.83496,0.68998,0.7822,0.51336,1.26499,1.06748,1.66129,0.01032,4.95522e-05,4.95522e-05,4.95522e-05
