epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,train/angle_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,val/angle_loss,lr/pg0,lr/pg1,lr/pg2
45,715.189,1.40452,1.15544,1.66762,0.02964,0,0,0,0,0,0,0,0,0.000699701,0.000699701,0.000699701
46,731.306,1.39619,1.14177,1.69106,0.03424,0,0,0,0,0,0,0,0,0.000670149,0.000670149,0.000670149
47,747.206,1.38763,1.16834,1.67555,0.03378,0,0,0,0,0,0,0,0,0.000640597,0.000640597,0.000640597
48,763.201,1.38548,1.16063,1.70916,0.03275,0,0,0,0,0,0,0,0,0.000611045,0.000611045,0.000611045
49,779.155,1.33869,1.08872,1.6109,0.02668,0,0,0,0,0,0,0,0,0.000581493,0.000581493,0.000581493
50,795.119,1.36131,1.12519,1.65503,0.03021,0,0,0,0,0,0,0,0,0.00055194,0.00055194,0.00055194
51,811.023,1.35555,1.11425,1.65305,0.03204,0,0,0,0,0,0,0,0,0.000522388,0.000522388,0.000522388
52,826.913,1.35033,1.08984,1.64959,0.02822,0,0,0,0,0,0,0,0,0.000492836,0.000492836,0.000492836
53,842.859,1.33201,1.06731,1.63822,0.02517,0,0,0,0,0,0,0,0,0.000463284,0.000463284,0.000463284
54,858.778,1.30781,1.04714,1.61561,0.02992,0,0,0,0,0,0,0,0,0.000433731,0.000433731,0.000433731
55,874.68,1.28012,1.0217,1.6127,0.0261,0,0,0,0,0,0,0,0,0.000404179,0.000404179,0.000404179
56,890.564,1.28416,1.02801,1.60741,0.02888,0,0,0,0,0,0,0,0,0.000374627,0.000374627,0.000374627
57,906.412,1.30748,1.03418,1.60665,0.03,0,0,0,0,0,0,0,0,0.000345075,0.000345075,0.000345075
58,923.102,1.20288,0.96936,1.56562,0.00994,0,0,0,0,0,0,0,0,0.000315522,0.000315522,0.000315522
59,939.288,1.18558,0.916,1.53732,0.01226,0,0,0,0,0,0,0,0,0.00028597,0.00028597,0.00028597
60,955.226,1.17913,0.91052,1.53023,0.01195,0,0,0,0,0,0,0,0,0.000256418,0.000256418,0.000256418
61,971.244,1.15413,0.88505,1.52538,0.01593,0,0,0,0,0,0,0,0,0.000226866,0.000226866,0.000226866
62,987.262,1.17642,0.85992,1.52741,0.01146,0,0,0,0,0,0,0,0,0.000197313,0.000197313,0.000197313
63,1003.31,1.13548,0.84974,1.51301,0.01012,0,0,0,0,0,0,0,0,0.000167761,0.000167761,0.000167761
64,1019.31,1.12453,0.82619,1.516,0.01161,0,0,0,0,0,0,0,0,0.000138209,0.000138209,0.000138209
65,1035.33,1.11008,0.82493,1.49206,0.01038,0,0,0,0,0,0,0,0,0.000108657,0.000108657,0.000108657
66,1051.35,1.06505,0.79491,1.46027,0.00913,0,0,0,0,0,0,0,0,7.91045e-05,7.91045e-05,7.91045e-05
67,1070.51,1.06021,0.79298,1.47814,0.00816,0.81731,0.71834,0.79185,0.52096,1.25707,1.02927,1.65574,0.00911,4.95522e-05,4.95522e-05,4.95522e-05
